,id,state,gender,dob,avggift,hv1,med_house_income,avg_fam_income,hvp1,ic5,pobc1,pobc2,med_fam_income,avg_house_income,domain,profit,target_d
489,148354,California,,0,8.428571429,2206.0,574,562.0,72,12225,39,40,567.0,583,S1,-0.4285714289999998,8.0
490,123822,TN,F,0,7.6,535.0,269,375.0,1,14661,1,72,318.0,328,S1,2.4000000000000004,10.0
491,22038,NC,M,4401,9.95,444.0,222,291.0,1,10074,1,73,259.0,259,R3,0.05000000000000071,10.0
492,185024,MN,F,605,23.85294118,476.0,202,304.0,0,10581,2,80,274.0,236,R2,-15.852941179999998,8.0
493,129600,CO,F,3705,13.0,593.0,256,399.0,0,37734,7,55,298.0,336,U4,7.0,20.0
494,107613,California,M,0,3.25,2238.0,580,605.0,75,18247,9,50,602.0,587,R2,3.75,7.0
495,165302,California,,2207,11.08333333,2811.0,524,645.0,72,23861,8,60,577.0,599,C1,8.91666667,20.0
496,152990,California,F,6101,10.0,1775.0,445,469.0,14,15256,13,46,443.0,490,C2,10.0,20.0
497,88766,IL,M,4709,11.0,2549.0,715,839.0,69,28878,15,70,757.0,786,S1,4.0,15.0
498,4522,California,M,1402,16.09090909,2356.0,523,615.0,83,21871,8,49,560.0,560,S1,3.9090909099999998,20.0
499,32350,FL,M,1809,13.0,913.0,256,338.0,5,14424,7,16,289.0,309,R1,7.0,20.0
500,74774,AR,M,0,15.0,500.0,245,314.0,3,12271,1,81,308.0,304,C1,6.0,21.0
501,67475,MI,F,6201,5.222222222,687.0,111,172.0,0,6615,7,65,90.0,171,C3,-0.22222222200000008,5.0
502,104267,KS,M,0,4.4375,284.0,231,299.0,0,9838,0,83,258.0,269,R2,0.5625,5.0
503,131031,CO,F,604,8.105263158,678.0,155,306.0,0,8675,3,34,242.0,196,C2,9.894736842,18.0
504,158058,California,M,4307,7.6111111110000005,1685.0,430,540.0,16,15765,19,33,479.0,449,U3,-2.6111111110000005,5.0
505,181755,WA,F,0,5.0,1461.0,313,464.0,20,20659,7,31,342.0,411,C1,0.0,5.0
506,181412,WA,male,3301,5.0,538.0,227,308.0,1,10590,1,61,252.0,278,R2,0.0,5.0
507,185602,WI,F,0,9.533333333,400.0,232,315.0,0,10504,1,86,279.0,264,R2,0.46666666700000015,10.0
508,23603,SC,M,5801,12.5,824.0,348,400.0,0,14663,2,40,371.0,365,S2,12.5,25.0
509,112943,OK,F,3601,8.729166667000001,855.0,345,560.0,10,17869,2,64,384.0,508,T1,3.270833332999999,12.0
510,44853,FL,M,2912,10.64285714,578.0,246,323.0,0,14121,3,13,323.0,275,C3,1.3571428599999997,12.0
511,83094,MN,F,1211,13.6,699.0,246,319.0,0,11020,1,81,254.0,304,T2,6.4,20.0
512,148166,California,F,0,18.75,5372.0,673,892.0,97,44570,16,42,845.0,801,S1,1.25,20.0
513,101113,MO,F,5801,9.625,839.0,456,485.0,2,14713,1,65,465.0,475,C2,0.375,10.0
514,101889,MO,F,5111,13.5,662.0,424,456.0,0,13377,0,79,436.0,444,S2,2.5,16.0
515,58808,KY,F,1401,10.5,575.0,228,327.0,1,12600,0,72,299.0,261,T2,-0.5,10.0
516,85498,MN,F,0,5.909090909,281.0,176,235.0,0,7683,0,86,207.0,208,R3,4.090909091,10.0
517,153864,California,F,5201,9.888888889,3370.0,763,871.0,88,32072,16,33,824.0,824,S1,10.111111111,20.0
518,145496,California,M,5111,12.2,2803.0,555,620.0,88,17655,15,52,616.0,546,U1,9.8,22.0
519,27566,GA,M,0,15.0,601.0,249,306.0,1,11235,4,67,274.0,286,C3,15.0,30.0
520,38031,FL,M,5801,12.5,828.0,401,451.0,0,13716,31,31,396.0,451,S2,-2.5,10.0
521,130756,CO,,4701,15.0,2408.0,906,961.0,65,42897,5,25,952.0,924,T1,5.0,20.0
522,87281,MT,,0,7.3,445.0,192,275.0,0,9747,1,57,242.0,244,R2,0.7000000000000002,8.0
523,16863,NC,female,3301,15.0,951.0,307,487.0,11,17187,6,39,427.0,370,C1,35.0,50.0
524,20065,NC,,5301,20.85714286,722.0,327,371.0,0,13168,6,25,325.0,374,T2,19.14285714,40.0
525,142554,California,M,1601,13.75,1811.0,350,466.0,33,18591,12,52,405.0,440,U2,1.25,15.0
526,10789,MN,F,2309,5.290322581,534.0,284,351.0,0,11303,2,83,321.0,308,R2,-2.290322581,3.0
527,64224,IN,F,3811,12.83333333,866.0,443,472.0,3,10484,1,57,453.0,454,T1,7.16666667,20.0
528,6695,IL,M,6609,5.647058824,471.0,299,347.0,0,14658,0,87,334.0,303,C2,0.35294117599999986,6.0
529,139799,NM,F,5301,25.0,987.0,405,599.0,4,20940,8,42,544.0,490,T1,0.0,25.0
530,1254,TX,M,4801,25.0,1102.0,613,676.0,0,20557,4,46,639.0,648,S1,5.0,30.0
531,1549,California,M,1604,50.0,5863.0,1500,1150.0,98,174523,20,40,1500.0,1146,S1,0.0,50.0
532,2159,SD,F,1901,9.266666667,198.0,193,256.0,0,8898,1,48,211.0,237,R2,-0.26666666700000086,9.0
533,80903,WI,male,6206,6.318181817999999,658.0,305,376.0,3,13284,0,74,318.0,353,T1,8.681818182,15.0
534,186731,FL,F,3407,11.125,512.0,175,236.0,0,12221,14,11,198.0,208,0,3.875,15.0
535,67342,MI,M,1312,11.28571429,886.0,367,497.0,9,17984,6,74,458.0,433,S2,18.71428571,30.0
536,30366,OK,M,3601,5.1875,1429.0,724,813.0,12,34070,4,48,759.0,755,C1,0.8125,6.0
537,64441,IN,M,5401,5.428571429,386.0,258,358.0,1,12513,0,75,301.0,313,R3,4.571428571,10.0
538,175155,OR,F,4801,10.0,740.0,211,312.0,3,12165,3,46,259.0,257,R2,11.0,21.0
539,82015,WI,F,2812,10.91666667,543.0,306,337.0,0,11140,0,94,314.0,321,R2,7.08333333,18.0
540,170912,California,M,4401,15.0,1896.0,502,555.0,45,17405,6,56,511.0,548,S1,5.0,20.0
541,183055,WA,F,3704,7.875,876.0,337,439.0,3,15017,4,37,353.0,403,S2,2.125,10.0
542,134032,UT,F,0,15.0,575.0,305,368.0,0,9906,1,80,349.0,326,R2,-5.0,10.0
543,186573,WI,F,0,7.692307692000001,900.0,488,563.0,2,18369,1,84,524.0,537,T2,-4.692307692000001,3.0
544,37299,FL,F,5502,9.888888889,1171.0,272,383.0,4,14539,17,15,323.0,329,C2,5.111111111,15.0
545,165746,California,M,703,4.75,1429.0,492,508.0,1,14106,15,48,497.0,507,C2,5.25,10.0
546,189520,California,M,1902,13.72727273,4143.0,617,755.0,97,25985,9,59,690.0,704,S1,6.272727270000001,20.0
547,26579,GA,F,4301,7.785714286,858.0,388,494.0,7,19457,0,75,418.0,429,T2,2.214285714,10.0
548,109583,LA,F,4501,4.0,582.0,301,354.0,1,11139,0,80,325.0,321,T2,1.0,5.0
549,40341,FL,F,2401,10.0,902.0,410,461.0,4,15332,13,28,413.0,460,S2,5.0,15.0
550,111615,AR,Female,5306,12.33333333,356.0,229,225.0,0,8075,0,85,236.0,219,C3,12.66666667,25.0
551,93397,IL,F,0,20.0,582.0,288,279.0,0,8165,0,75,288.0,286,U3,0.0,20.0
552,5881,California,M,1701,13.25,2469.0,340,522.0,71,23188,5,54,411.0,475,U1,-1.25,12.0
553,93184,IL,F,1708,5.4375,0.0,315,581.0,0,34143,5,46,423.0,417,U1,4.5625,10.0
554,9946,IL,F,2605,7.764705882,1107.0,428,497.0,0,15788,4,80,476.0,432,U2,-2.7647058820000003,5.0
555,46671,AL,Male,5701,9.818181818,746.0,366,433.0,1,13901,1,73,409.0,399,T1,0.18181818200000066,10.0
556,172750,California,M,5401,18.66666667,967.0,300,412.0,11,13399,6,58,348.0,342,C2,6.3333333299999985,25.0
557,22264,NC,M,3001,22.5,1250.0,319,540.0,8,25660,3,33,411.0,429,C1,-12.5,10.0
558,56479,KY,F,2601,3.3125,139.0,63,137.0,0,5159,0,77,106.0,92,U4,0.6875,4.0
559,164372,California,M,5501,14.0,1861.0,402,527.0,38,22794,12,49,499.0,461,S1,11.0,25.0
560,5140,California,M,2201,6.147058824,3247.0,653,732.0,94,24693,5,63,666.0,722,S1,0.8529411759999999,7.0
561,32198,FL,F,4401,7.5,1146.0,384,504.0,20,24850,10,9,435.0,447,C1,1.5,9.0
562,113607,OK,F,0,9.333333332999999,415.0,212,325.0,1,11659,1,71,262.0,281,T2,5.666666667000001,15.0
563,19499,NC,female,0,22.5,854.0,382,419.0,3,14002,3,52,407.0,406,C1,-2.5,20.0
564,73028,MI,M,4704,8.833333332999999,496.0,301,372.0,0,11714,2,84,317.0,351,R2,0.1666666670000012,9.0
565,35553,FL,F,0,10.66666667,726.0,302,363.0,0,12484,5,33,334.0,326,S2,9.33333333,20.0
566,35463,FL,M,3701,20.0,1028.0,394,584.0,19,25787,3,31,493.0,483,C1,10.0,30.0
567,91591,IL,M,0,9.857142857000001,1464.0,256,457.0,23,22015,9,84,413.0,294,C1,0.14285714299999874,10.0
568,109099,LA,F,5701,6.428571429,719.0,313,391.0,2,12333,0,84,337.0,373,T2,-0.4285714289999998,6.0
569,174182,HI,F,3201,20.0,3063.0,337,506.0,78,21051,22,41,429.0,418,U1,0.0,20.0
570,183722,WA,F,4808,12.2,684.0,280,355.0,1,11763,2,57,311.0,326,R2,7.800000000000001,20.0
571,98374,IL,F,2008,6.2173913039999995,376.0,268,344.0,0,11979,0,86,339.0,304,C2,8.782608696,15.0
572,126681,TX,F,3911,9.733333333,927.0,386,484.0,5,16777,2,57,417.0,448,R2,5.266666667000001,15.0
573,147936,California,M,901,5.466666667,3511.0,373,491.0,92,23187,44,25,452.0,421,U1,-0.46666666700000015,5.0
574,152133,California,F,0,21.66666667,1185.0,354,383.0,0,11061,16,48,373.0,369,S3,-16.66666667,5.0
575,57929,KY,F,3503,8.307692308,453.0,215,302.0,1,9722,0,82,260.0,266,R3,1.692307692,10.0
576,15697,NC,U,0,14.0,535.0,283,336.0,1,12206,3,77,307.0,306,R2,6.0,20.0
577,92814,IL,F,6401,10.0,747.0,458,503.0,0,14965,13,63,489.0,475,U1,15.0,25.0
578,98282,IL,M,3505,10.6,439.0,362,404.0,0,13570,1,89,388.0,371,R2,4.4,15.0
579,27798,GA,F,4301,11.21428571,935.0,419,541.0,8,16922,1,61,439.0,510,T2,-1.2142857100000004,10.0
580,45503,FL,M,3709,5.133333333,616.0,212,282.0,1,11912,5,16,234.0,248,C3,-0.1333333330000004,5.0
581,6006,CO,F,1602,85.0,947.0,300,469.0,3,17986,2,43,360.0,342,C1,15.0,100.0
582,138182,AZ,Female,2911,6.0,572.0,204,253.0,1,10858,7,36,242.0,238,C2,-1.0,5.0
583,144714,California,F,0,13.0,5014.0,756,770.0,98,31694,6,55,664.0,765,S1,3.0,16.0
584,10001,IL,M,5508,11.22222222,675.0,278,409.0,0,22221,0,65,298.0,341,C1,4.777777779999999,16.0
585,157860,California,M,5701,4.285714286,3663.0,749,818.0,87,27400,14,52,777.0,784,S1,-0.28571428600000015,4.0
586,58351,KY,M,2801,7.75,269.0,224,284.0,0,8172,0,77,256.0,250,R3,1.25,9.0
587,97552,IL,F,2801,14.0,226.0,183,263.0,0,8763,1,54,288.0,228,C3,36.0,50.0
588,85920,SD,M,0,9.777777777999999,278.0,199,270.0,0,9994,1,80,244.0,238,0,10.222222222000001,20.0
589,29401,GA,M,3410,10.33333333,471.0,282,298.0,0,9015,1,77,307.0,273,T2,4.66666667,15.0
590,12715,AL,Male,1201,15.0,604.0,314,327.0,0,16211,0,68,337.0,304,C1,0.0,15.0
591,90031,IL,F,1601,3.722222222,1219.0,417,540.0,2,21371,11,71,472.0,494,C1,-0.7222222220000001,3.0
592,55442,MS,M,2504,9.166666667000001,382.0,142,240.0,0,9374,1,89,181.0,205,R3,15.833333332999999,25.0
593,105984,KS,F,5711,12.16666667,1699.0,462,787.0,35,35636,6,47,657.0,581,S1,-2.1666666699999997,10.0
594,188035,AZ,,0,11.5,1165.0,489,539.0,9,19234,6,18,514.0,519,S1,11.5,23.0
595,101665,MO,F,7308,4.069767442,803.0,413,473.0,0,15002,1,58,429.0,447,T2,0.9302325580000002,5.0
596,70774,MI,F,5601,3.7,394.0,229,308.0,0,9859,0,92,293.0,264,R2,0.2999999999999998,4.0
597,23263,SC,F,3304,19.6,490.0,328,373.0,0,11313,2,76,341.0,336,R2,10.399999999999999,30.0
598,166475,California,U,4201,12.5,949.0,264,411.0,1,12784,10,52,371.0,321,C1,-2.5,10.0
599,83042,MN,M,4005,17.85714286,849.0,344,428.0,0,12940,1,77,368.0,398,T2,-7.85714286,10.0
600,149970,California,F,0,15.0,1372.0,385,449.0,8,13902,15,58,419.0,421,S2,0.0,15.0
601,13863,TX,F,3001,6.933333332999999,358.0,307,379.0,0,12507,2,78,325.0,342,R2,-0.9333333329999993,6.0
602,64074,IN,F,0,15.0,325.0,144,190.0,0,4578,0,68,231.0,178,C3,-5.0,10.0
603,42096,FL,F,0,20.0,355.0,208,244.0,0,9881,5,34,224.0,229,C3,0.0,20.0
604,169188,California,F,0,7.0,713.0,176,321.0,3,11467,1,68,259.0,267,R2,3.0,10.0
605,18609,NC,female,4901,14.0,1208.0,439,587.0,20,19955,2,60,494.0,516,T1,-4.0,10.0
606,109536,LA,M,3401,7.291666667,550.0,294,319.0,1,9540,0,71,313.0,303,T2,-0.2916666670000003,7.0
607,9348,OK,M,1401,11.68181818,450.0,378,432.0,0,15711,0,57,391.0,391,T1,-1.6818181800000005,10.0
608,136790,AZ,M,2001,4.0,1460.0,629,663.0,10,21821,6,29,633.0,659,S1,1.0,5.0
609,71332,MI,M,3601,7.3125,478.0,316,374.0,0,11298,0,92,337.0,352,R2,-0.3125,7.0
610,135430,AZ,Female,3408,12.14285714,1165.0,489,539.0,9,19234,6,18,514.0,519,S1,12.85714286,25.0
611,124484,TX,F,0,8.25,846.0,330,513.0,5,16752,5,64,459.0,399,T1,-0.25,8.0
612,184098,WA,F,0,7.666666667,694.0,319,362.0,0,11517,9,54,321.0,342,C3,1.3333333329999997,9.0
613,144850,California,F,4301,5.428571429,4183.0,631,738.0,97,29875,39,21,704.0,671,0,-0.4285714289999998,5.0
614,188519,IN,F,2401,8.0,744.0,396,492.0,0,15863,2,68,457.0,432,S1,-3.0,5.0
615,164367,California,F,0,11.75,875.0,280,398.0,0,18252,4,38,330.0,326,S1,8.25,20.0
616,75992,IA,F,5601,7.8,354.0,222,269.0,0,9579,2,65,248.0,253,S3,0.20000000000000018,8.0
617,34957,FL,F,2401,20.0,1675.0,336,568.0,36,25558,10,19,505.0,441,C1,-10.0,10.0
618,110094,LA,F,5305,10.0,421.0,194,247.0,0,7421,0,85,233.0,202,C3,8.0,18.0
619,121590,TX,F,6410,10.73684211,782.0,524,545.0,0,14635,29,35,469.0,565,U1,-0.7368421099999996,10.0
620,140652,NM,F,3101,20.0,574.0,212,300.0,2,10315,2,56,268.0,256,R2,0.0,20.0
621,134319,UT,F,0,12.0,742.0,246,393.0,0,14377,1,56,361.0,287,S1,1.0,13.0
622,27921,GA,F,0,11.25,1067.0,481,580.0,5,17607,5,33,529.0,534,T1,2.75,14.0
623,29373,GA,F,5401,14.88888889,860.0,468,507.0,0,15986,1,65,490.0,464,T1,5.1111111099999995,20.0
624,130684,AL,,0,4.5,1175.0,586,662.0,8,22215,4,38,619.0,626,T1,1.5,6.0
625,190920,California,M,0,22.0,916.0,242,369.0,5,10719,19,51,321.0,293,S2,-2.0,20.0
626,187259,California,F,0,15.0,4259.0,435,661.0,95,31730,16,34,498.0,573,S1,0.0,15.0
627,45666,FL,F,4001,5.6,566.0,218,272.0,0,11438,9,8,242.0,249,C3,-0.5999999999999996,5.0
628,21335,NC,M,0,6.923076922999999,525.0,333,399.0,1,12885,0,86,346.0,364,T2,3.076923077000001,10.0
629,160424,California,M,3201,14.25,1582.0,299,359.0,21,12976,12,58,335.0,330,T2,5.75,20.0
630,2194,FL,M,6008,4.066666667,1006.0,282,452.0,6,19466,5,21,398.0,383,0,-0.06666666699999979,4.0
631,53151,TN,M,0,20.0,345.0,159,277.0,0,9775,0,85,197.0,233,R3,20.0,40.0
632,126069,TX,F,903,5.08,362.0,204,262.0,0,7285,2,94,216.0,246,R2,-0.08000000000000007,5.0
633,176292,OR,M,0,9.0,431.0,213,266.0,0,10611,2,53,260.0,242,C3,16.0,25.0
634,151518,California,F,4401,12.5,2457.0,381,531.0,69,17557,5,52,445.0,472,T2,2.5,15.0
635,173872,HI,F,0,15.0,2789.0,463,551.0,82,22012,8,54,488.0,524,S1,0.0,15.0
636,117726,TX,F,0,8.666666667000001,385.0,185,348.0,1,11857,2,83,231.0,288,R3,1.3333333329999988,10.0
637,18948,NC,J,5601,13.4,1136.0,505,579.0,6,19283,0,65,512.0,553,S1,3.5999999999999996,17.0
638,7330,IL,F,2007,4.416666667,623.0,255,285.0,3,11108,7,77,294.0,283,T2,1.5833333329999997,6.0
639,160576,California,M,4012,9.75,5470.0,661,778.0,98,35092,15,47,664.0,781,T1,5.25,15.0
640,72190,MI,M,1312,5.739130435,673.0,354,438.0,0,14995,4,79,394.0,406,T1,7.260869565,13.0
641,13292,KY,F,0,6.357142857,582.0,254,364.0,0,12981,0,75,359.0,297,T2,3.6428571429999996,10.0
642,13551,California,F,6201,28.92307692,4392.0,516,549.0,98,21857,11,57,539.0,509,0,-18.92307692,10.0
643,170935,California,F,0,10.66666667,1468.0,365,371.0,18,13469,4,68,363.0,361,R2,-0.6666666699999997,10.0
644,126888,TX,M,5601,20.0,764.0,320,406.0,1,11242,1,77,363.0,377,T2,0.0,20.0
645,170215,California,F,2001,4.454545455,1274.0,405,439.0,9,12537,9,67,462.0,404,T2,3.545454545,8.0
646,168574,California,M,0,27.5,1749.0,234,327.0,21,14571,15,49,281.0,291,U3,72.5,100.0
647,90482,IL,M,5003,11.125,1509.0,545,680.0,19,23170,7,75,617.0,599,C1,8.875,20.0
648,18896,NC,M,3501,11.6,816.0,357,458.0,5,17434,0,76,384.0,413,T2,8.4,20.0
649,161335,California,F,2601,6.1111111110000005,905.0,223,263.0,3,8614,6,57,241.0,244,R2,7.8088888889999994,13.92
650,82141,MN,F,3801,8.5,1027.0,444,475.0,0,14926,1,69,451.0,475,S2,1.5,10.0
651,187659,TN,F,0,9.0,871.0,464,539.0,0,18279,3,47,501.0,503,T2,6.0,15.0
652,143523,California,F,1901,3.7058823530000002,2833.0,207,278.0,77,15398,60,12,172.0,282,U2,-0.7058823530000002,3.0
653,64442,IN,M,5201,8.0,428.0,240,324.0,0,10020,0,78,319.0,268,R2,0.0,8.0
654,151902,California,M,5001,7.285714286,1088.0,278,380.0,19,15011,18,35,308.0,335,C2,2.714285714,10.0
655,140027,NM,F,0,17.09090909,1304.0,205,330.0,19,19336,4,24,222.0,288,T2,7.90909091,25.0
656,147636,California,M,1601,4.272727273,1859.0,420,461.0,34,12512,22,41,407.0,465,S2,6.727272727,11.0
657,85010,MN,M,4406,5.954545455,595.0,339,386.0,0,11471,0,84,363.0,363,T2,3.045454545,9.0
658,12454,IL,M,0,9.0,3017.0,740,985.0,90,62084,12,70,962.0,867,S1,6.0,15.0
659,118166,TX,F,0,13.33333333,396.0,195,287.0,1,9318,3,82,249.0,246,R2,-3.3333333300000003,10.0
660,64165,AZ,Female,6401,7.8,594.0,155,228.0,0,7939,9,42,186.0,206,T2,12.2,20.0
661,191663,OR,M,2708,9.307692308,538.0,121,222.0,0,9299,6,31,173.0,169,S1,0.692307692,10.0
662,111021,AR,Female,0,12.5,332.0,170,269.0,0,8725,1,57,222.0,233,R3,-2.5,10.0
663,169280,California,F,7001,8.333333332999999,1875.0,68,138.0,0,9127,0,6,138.0,96,S2,1.6666666670000012,10.0
664,138590,Arizona,feamale,5307,12.0,1094.0,463,543.0,5,16974,2,30,486.0,517,S1,18.0,30.0
665,123386,TX,M,4201,17.4,386.0,213,327.0,0,10988,9,68,287.0,275,R2,4.600000000000001,22.0
666,121759,TX,M,5601,12.4,1565.0,713,905.0,28,39534,1,40,741.0,838,C1,7.6,20.0
667,73534,MI,M,3301,5.1,246.0,161,226.0,0,7228,0,76,174.0,205,R3,0.9000000000000004,6.0
668,168423,California,F,0,20.0,3325.0,597,600.0,96,18694,29,37,603.0,611,U1,5.0,25.0
669,169605,California,,0,6.666666667,1185.0,338,445.0,3,14193,4,65,368.0,402,C3,0.3333333329999997,7.0
670,157573,California,,0,40.75,2438.0,540,687.0,84,30429,7,39,672.0,588,S1,6.25,47.0
671,23706,SC,M,0,12.5,728.0,172,252.0,7,8494,1,76,188.0,230,R2,2.5,15.0
672,21855,NC,female,0,20.0,824.0,285,356.0,3,13339,2,59,305.0,333,R2,0.0,20.0
673,148511,California,F,0,11.75,3231.0,339,627.0,92,22508,18,39,536.0,444,S1,8.25,20.0
674,3579,California,M,6001,15.33333333,3937.0,450,680.0,93,29888,12,40,581.0,578,T1,2.6666666699999997,18.0
675,542,WI,male,0,6.285714286,535.0,192,374.0,2,11878,1,81,303.0,263,T2,3.714285714,10.0
676,92079,IL,M,1503,12.30769231,1008.0,450,540.0,1,19493,8,64,496.0,463,S1,2.69230769,15.0
677,50967,TN,F,2401,10.0,848.0,466,527.0,0,21110,2,41,488.0,509,S1,5.0,15.0
678,160997,California,M,0,5.75,1158.0,369,386.0,3,11592,3,64,398.0,373,R2,4.25,10.0
679,121718,TX,M,2101,17.5,1139.0,303,633.0,0,19525,16,30,566.0,455,C1,12.5,30.0
680,68807,TX,F,0,9.0,3741.0,1376,1183.0,96,57103,8,25,1469.0,1157,S1,6.0,15.0
681,155045,TX,M,0,8.0,468.0,254,337.0,1,11472,5,71,295.0,306,R3,2.0,10.0
682,146703,California,,0,12.5,675.0,172,405.0,2,17897,12,6,379.0,242,C3,2.5,15.0
683,81298,WI,J,4612,9.689655172,533.0,324,348.0,0,12238,0,87,336.0,337,C2,0.31034482799999985,10.0
684,172301,California,M,2301,12.75,1486.0,361,528.0,14,17774,7,46,406.0,489,U1,10.25,23.0
685,92241,IL,M,3312,7.619047619,1250.0,537,598.0,12,17954,5,78,576.0,572,C1,12.380952381,20.0
686,116930,TX,F,2207,11.9,3760.0,705,862.0,91,47863,2,71,761.0,800,U1,8.1,20.0
687,20338,NC,M,2301,8.636363636,1991.0,478,692.0,50,34641,5,25,538.0,615,C1,3.8636363639999995,12.5
688,177113,OR,F,0,10.0,404.0,199,293.0,0,10342,1,56,258.0,250,R3,4.0,14.0
689,46687,AL,F,0,5.115384615,413.0,72,246.0,0,7241,0,88,306.0,132,T2,4.884615385,10.0
690,171137,California,M,2607,11.46153846,2094.0,600,654.0,54,22914,3,66,606.0,639,T1,2.53846154,14.0
691,2499,IN,F,0,5.642857143,818.0,302,444.0,3,15112,1,69,397.0,345,T2,-0.6428571429999996,5.0
692,149644,California,F,0,20.0,3206.0,313,465.0,91,18730,17,42,399.0,383,U1,0.0,20.0
693,18584,NC,female,2211,10.6,671.0,261,346.0,1,13238,0,80,325.0,307,C2,1.4000000000000004,12.0
694,186486,California,F,0,5.5,5045.0,604,797.0,95,42488,11,41,663.0,703,U1,-2.5,3.0
695,148544,California,F,3908,13.6,4286.0,811,947.0,95,33614,24,41,910.0,883,S1,-3.5999999999999996,10.0
696,17217,NC,M,3001,6.705882353,621.0,300,351.0,0,10470,0,86,342.0,299,R2,3.294117647,10.0
697,111833,AR,Female,0,5.0,377.0,173,261.0,0,8169,0,75,212.0,225,T3,0.0,5.0
698,158245,CA,M,0,4.5,1993.0,442,520.0,49,16427,15,53,472.0,484,S3,0.5,5.0
699,179776,WA,F,3102,14.0,1493.0,248,293.0,11,16982,5,54,240.0,317,S1,-4.0,10.0
700,165102,CA,M,2201,25.0,2973.0,614,721.0,82,30483,6,51,674.0,656,S1,0.0,25.0
701,95341,IL,F,0,21.09090909,1028.0,208,263.0,0,10716,1,76,234.0,220,T2,-11.09090909,10.0
702,166375,CA,F,2901,7.0,3373.0,546,752.0,93,32474,11,50,670.0,633,S1,4.0,11.0
703,69577,MI,M,6001,7.2,973.0,506,571.0,7,17806,1,81,521.0,549,R2,0.7999999999999998,8.0
704,29785,GA,F,2501,12.5,505.0,185,276.0,0,9368,0,70,236.0,227,C2,2.5,15.0
705,188279,MI,M,3501,8.666666667000001,524.0,259,353.0,0,12714,8,72,296.0,276,S2,1.3333333329999988,10.0
706,150970,CA,F,4601,20.0,1851.0,472,563.0,39,17217,31,52,531.0,530,U2,0.0,20.0
707,77799,WI,male,3703,6.818181817999999,923.0,373,497.0,0,16271,3,80,481.0,402,S1,3.1818181820000007,10.0
708,90694,IL,F,1501,19.4,1401.0,420,508.0,9,17973,3,70,474.0,466,U1,10.600000000000001,30.0
709,173508,HI,M,0,15.0,3952.0,696,786.0,96,24913,8,73,715.0,774,S1,10.0,25.0
710,102775,ID,F,0,16.45454546,1250.0,367,478.0,16,19095,3,34,430.0,404,R2,3.5454545400000015,20.0
711,117255,TX,F,1701,8.714285713999999,740.0,388,569.0,7,22630,4,64,422.0,487,U1,1.285714286000001,10.0
712,145392,CA,U,3102,8.272727273,3570.0,471,628.0,91,19152,32,45,561.0,561,S1,6.727272727000001,15.0
713,185052,TX,M,5001,89.44444444,2442.0,641,931.0,75,38212,2,48,993.0,764,U1,10.555555560000002,100.0
714,179423,WA,F,1501,20.0,1654.0,305,457.0,29,18438,10,40,343.0,377,U1,0.0,20.0
715,6304,KS,M,1202,12.05555556,500.0,272,451.0,0,30968,0,35,438.0,381,R2,7.94444444,20.0
716,3631,OR,M,0,13.11111111,642.0,323,384.0,0,14420,3,58,355.0,356,S2,-0.11111110999999951,13.0
717,78199,WI,male,4610,9.7,0.0,0,0.0,0,0,0,0,0.0,0,C1,5.300000000000001,15.0
718,128496,TX,M,0,8.666666667000001,430.0,210,311.0,1,11608,1,78,256.0,264,T3,-2.666666667000001,6.0
719,1292,FL,M,5001,7.6,692.0,203,304.0,1,14602,6,3,266.0,249,C2,7.4,15.0
720,114676,OK,,5201,15.33333333,1062.0,486,584.0,4,17908,2,60,550.0,555,T1,4.66666667,20.0
721,93065,IL,M,0,9.5625,1375.0,353,475.0,0,16388,9,53,383.0,362,U1,0.4375,10.0
722,125181,TX,F,1201,7.5,2469.0,346,835.0,61,47151,4,64,767.0,559,S1,0.5,8.0
723,157204,CA,F,4204,13.14285714,2400.0,451,569.0,70,17470,15,50,526.0,481,U1,6.85714286,20.0
724,69445,MI,M,5701,20.0,1472.0,532,634.0,18,20135,3,83,580.0,583,T1,-10.0,10.0
725,14370,FL,F,4306,4.5,637.0,339,411.0,0,13370,1,56,394.0,380,S2,0.5,5.0
726,10092,NV,M,3106,9.428571429,1557.0,290,361.0,17,13837,5,6,311.0,342,T2,0.5714285710000002,10.0
727,58883,TX,F,0,7.833333333,1072.0,529,663.0,1,26712,0,42,647.0,579,R3,-2.8333333329999997,5.0
728,99136,IL,M,1701,11.4,326.0,184,292.0,0,11372,0,79,256.0,242,T2,0.5999999999999996,12.0
729,187142,CA,M,1307,18.05882353,1277.0,220,285.0,5,9182,31,36,245.0,274,C3,5.9411764699999985,24.0
730,53893,TN,M,3201,25.0,593.0,367,446.0,0,14435,0,81,458.0,375,T2,0.0,25.0
731,161980,CA,M,0,4.1111111110000005,3197.0,296,380.0,95,13818,41,33,347.0,328,S1,-0.11111111100000048,4.0
732,23027,SC,M,3108,14.88888889,685.0,435,441.0,0,14810,7,72,465.0,425,S1,0.11111110999999951,15.0
733,128963,TX,M,2601,7.778333333,458.0,199,268.0,0,7438,28,53,238.0,250,C3,2.221666667,10.0
734,7917,CA,M,6001,4.814814815,5332.0,522,744.0,98,35022,35,27,546.0,677,U1,-1.814814815,3.0
735,190562,FL,F,1801,5.9375,695.0,283,377.0,2,13044,0,41,305.0,337,0,4.0625,10.0
